observation_id,candidate_project_id,canonical_project_id,field_name,raw_value,raw_unit,normalized_value,normalized_unit,currency,value_date,publisher,document_title,source_url,publication_date,access_date,source_tier,evidence_class,confidence,location_context,quotation_context,source_status,conflict_flag,superseded_flag,notes
OBS-IN-FPEL-SOLARA-DHULE-offtaker,IN-FPEL-SOLARA-DHULE,IN-FPEL-SOLARA-DHULE,offtaker,Solara Active Pharma,,Solara Active Pharma,,,2026-09-01,FPEL,FPEL-SOLARA,https://fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Energy_JMK-Research_Solara-Active-Pharma-Sciences_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dhule Maharashtra,4 MWp offsite.,PUBLIC_PRIMARY,FALSE,FALSE,4 MWp offsite.
OBS-IN-FPEL-SOLARA-DHULE-country,IN-FPEL-SOLARA-DHULE,IN-FPEL-SOLARA-DHULE,country,India,,India,,,2026-09-01,FPEL,FPEL-SOLARA,https://fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Energy_JMK-Research_Solara-Active-Pharma-Sciences_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dhule Maharashtra,4 MWp offsite.,PUBLIC_PRIMARY,FALSE,FALSE,4 MWp offsite.
OBS-IN-FPEL-SOLARA-DHULE-project_status,IN-FPEL-SOLARA-DHULE,IN-FPEL-SOLARA-DHULE,project_status,OPERATING,,OPERATING,,,2026-09-01,FPEL,FPEL-SOLARA,https://fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Energy_JMK-Research_Solara-Active-Pharma-Sciences_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dhule Maharashtra,4 MWp offsite.,PUBLIC_PRIMARY,FALSE,FALSE,4 MWp offsite.
OBS-IN-FPEL-SOLARA-DHULE-business_model,IN-FPEL-SOLARA-DHULE,IN-FPEL-SOLARA-DHULE,business_model,OFFSITE_PPA,,OFFSITE_PPA,,,2026-09-01,FPEL,FPEL-SOLARA,https://fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Energy_JMK-Research_Solara-Active-Pharma-Sciences_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dhule Maharashtra,4 MWp offsite.,PUBLIC_PRIMARY,FALSE,FALSE,4 MWp offsite.
OBS-IN-FPEL-SOLARA-DHULE-ppa_exists,IN-FPEL-SOLARA-DHULE,IN-FPEL-SOLARA-DHULE,ppa_exists,YES,,YES,,,2026-09-01,FPEL,FPEL-SOLARA,https://fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Energy_JMK-Research_Solara-Active-Pharma-Sciences_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dhule Maharashtra,4 MWp offsite.,PUBLIC_PRIMARY,FALSE,FALSE,4 MWp offsite.
OBS-IN-FPEL-FILATEX-DAHEJ-installed_capacity_kwp,IN-FPEL-FILATEX-DAHEJ,IN-FPEL-FILATEX-DAHEJ,installed_capacity_kwp,1000,kWp,1000,kWp,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dahej,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DAHEJ-developer,IN-FPEL-FILATEX-DAHEJ,IN-FPEL-FILATEX-DAHEJ,developer,Fourth Partner Energy,,Fourth Partner Energy,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dahej,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DAHEJ-offtaker,IN-FPEL-FILATEX-DAHEJ,IN-FPEL-FILATEX-DAHEJ,offtaker,Filatex,,Filatex,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dahej,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DAHEJ-country,IN-FPEL-FILATEX-DAHEJ,IN-FPEL-FILATEX-DAHEJ,country,India,,India,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dahej,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DAHEJ-project_status,IN-FPEL-FILATEX-DAHEJ,IN-FPEL-FILATEX-DAHEJ,project_status,OPERATING,,OPERATING,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dahej,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DAHEJ-business_model,IN-FPEL-FILATEX-DAHEJ,IN-FPEL-FILATEX-DAHEJ,business_model,ONSITE_PPA,,ONSITE_PPA,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dahej,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DAHEJ-ppa_exists,IN-FPEL-FILATEX-DAHEJ,IN-FPEL-FILATEX-DAHEJ,ppa_exists,YES,,YES,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dahej,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DAHEJ-self_consumption_signal,IN-FPEL-FILATEX-DAHEJ,IN-FPEL-FILATEX-DAHEJ,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dahej,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DADRA-installed_capacity_kwp,IN-FPEL-FILATEX-DADRA,IN-FPEL-FILATEX-DADRA,installed_capacity_kwp,1000,kWp,1000,kWp,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dadra,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DADRA-developer,IN-FPEL-FILATEX-DADRA,IN-FPEL-FILATEX-DADRA,developer,Fourth Partner Energy,,Fourth Partner Energy,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dadra,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DADRA-offtaker,IN-FPEL-FILATEX-DADRA,IN-FPEL-FILATEX-DADRA,offtaker,Filatex,,Filatex,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dadra,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DADRA-country,IN-FPEL-FILATEX-DADRA,IN-FPEL-FILATEX-DADRA,country,India,,India,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dadra,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DADRA-project_status,IN-FPEL-FILATEX-DADRA,IN-FPEL-FILATEX-DADRA,project_status,OPERATING,,OPERATING,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dadra,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DADRA-business_model,IN-FPEL-FILATEX-DADRA,IN-FPEL-FILATEX-DADRA,business_model,ONSITE_PPA,,ONSITE_PPA,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dadra,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DADRA-ppa_exists,IN-FPEL-FILATEX-DADRA,IN-FPEL-FILATEX-DADRA,ppa_exists,YES,,YES,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dadra,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-FPEL-FILATEX-DADRA-self_consumption_signal,IN-FPEL-FILATEX-DADRA,IN-FPEL-FILATEX-DADRA,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,FPEL,FPEL-FILATEX,https://www.fourthpartner.co/wp-content/uploads/2025/01/Fourth-Partner-Filatex_Case_Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Dadra,1 MW rooftop.,PUBLIC_PRIMARY,FALSE,FALSE,1 MW rooftop.
OBS-IN-CLEANTECH-EXIDE-HALDIA-installed_capacity_kwp,IN-CLEANTECH-EXIDE-HALDIA,IN-CLEANTECH-EXIDE-HALDIA,installed_capacity_kwp,2600,kWp,2600,kWp,,2026-09-01,Cleantech,CLEANTECH-HALDIA,https://cleantechsolar.com/cleantech-solar-commissions-2-6-mw-on-site-rooftop-solar-pv-system-for-exide-industires-limiteds-chloride-metals-limited-in-haldia/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Haldia,Lifetime 76.8 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 76.8 GWh not annual.
OBS-IN-CLEANTECH-EXIDE-HALDIA-developer,IN-CLEANTECH-EXIDE-HALDIA,IN-CLEANTECH-EXIDE-HALDIA,developer,Cleantech Solar,,Cleantech Solar,,,2026-09-01,Cleantech,CLEANTECH-HALDIA,https://cleantechsolar.com/cleantech-solar-commissions-2-6-mw-on-site-rooftop-solar-pv-system-for-exide-industires-limiteds-chloride-metals-limited-in-haldia/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Haldia,Lifetime 76.8 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 76.8 GWh not annual.
OBS-IN-CLEANTECH-EXIDE-HALDIA-offtaker,IN-CLEANTECH-EXIDE-HALDIA,IN-CLEANTECH-EXIDE-HALDIA,offtaker,Exide Chloride Metals,,Exide Chloride Metals,,,2026-09-01,Cleantech,CLEANTECH-HALDIA,https://cleantechsolar.com/cleantech-solar-commissions-2-6-mw-on-site-rooftop-solar-pv-system-for-exide-industires-limiteds-chloride-metals-limited-in-haldia/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Haldia,Lifetime 76.8 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 76.8 GWh not annual.
OBS-IN-CLEANTECH-EXIDE-HALDIA-country,IN-CLEANTECH-EXIDE-HALDIA,IN-CLEANTECH-EXIDE-HALDIA,country,India,,India,,,2026-09-01,Cleantech,CLEANTECH-HALDIA,https://cleantechsolar.com/cleantech-solar-commissions-2-6-mw-on-site-rooftop-solar-pv-system-for-exide-industires-limiteds-chloride-metals-limited-in-haldia/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Haldia,Lifetime 76.8 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 76.8 GWh not annual.
OBS-IN-CLEANTECH-EXIDE-HALDIA-project_status,IN-CLEANTECH-EXIDE-HALDIA,IN-CLEANTECH-EXIDE-HALDIA,project_status,COMMISSIONED,,COMMISSIONED,,,2026-09-01,Cleantech,CLEANTECH-HALDIA,https://cleantechsolar.com/cleantech-solar-commissions-2-6-mw-on-site-rooftop-solar-pv-system-for-exide-industires-limiteds-chloride-metals-limited-in-haldia/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Haldia,Lifetime 76.8 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 76.8 GWh not annual.
OBS-IN-CLEANTECH-EXIDE-HALDIA-business_model,IN-CLEANTECH-EXIDE-HALDIA,IN-CLEANTECH-EXIDE-HALDIA,business_model,ONSITE_PPA,,ONSITE_PPA,,,2026-09-01,Cleantech,CLEANTECH-HALDIA,https://cleantechsolar.com/cleantech-solar-commissions-2-6-mw-on-site-rooftop-solar-pv-system-for-exide-industires-limiteds-chloride-metals-limited-in-haldia/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Haldia,Lifetime 76.8 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 76.8 GWh not annual.
OBS-IN-CLEANTECH-EXIDE-HALDIA-ppa_exists,IN-CLEANTECH-EXIDE-HALDIA,IN-CLEANTECH-EXIDE-HALDIA,ppa_exists,YES,,YES,,,2026-09-01,Cleantech,CLEANTECH-HALDIA,https://cleantechsolar.com/cleantech-solar-commissions-2-6-mw-on-site-rooftop-solar-pv-system-for-exide-industires-limiteds-chloride-metals-limited-in-haldia/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Haldia,Lifetime 76.8 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 76.8 GWh not annual.
OBS-IN-CLEANTECH-EXIDE-HALDIA-self_consumption_signal,IN-CLEANTECH-EXIDE-HALDIA,IN-CLEANTECH-EXIDE-HALDIA,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,Cleantech,CLEANTECH-HALDIA,https://cleantechsolar.com/cleantech-solar-commissions-2-6-mw-on-site-rooftop-solar-pv-system-for-exide-industires-limiteds-chloride-metals-limited-in-haldia/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Haldia,Lifetime 76.8 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 76.8 GWh not annual.
OBS-IN-FPEL-SAHARANPUR-installed_capacity_kwp,IN-FPEL-SAHARANPUR,IN-FPEL-SAHARANPUR,installed_capacity_kwp,88000,kWp,88000,kWp,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Saharanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SAHARANPUR-developer,IN-FPEL-SAHARANPUR,IN-FPEL-SAHARANPUR,developer,Fourth Partner Energy,,Fourth Partner Energy,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Saharanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SAHARANPUR-offtaker,IN-FPEL-SAHARANPUR,IN-FPEL-SAHARANPUR,offtaker,Named park clients,,Named park clients,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Saharanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SAHARANPUR-country,IN-FPEL-SAHARANPUR,IN-FPEL-SAHARANPUR,country,India,,India,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Saharanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SAHARANPUR-project_status,IN-FPEL-SAHARANPUR,IN-FPEL-SAHARANPUR,project_status,COMMISSIONED,,COMMISSIONED,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Saharanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SAHARANPUR-business_model,IN-FPEL-SAHARANPUR,IN-FPEL-SAHARANPUR,business_model,OFFSITE_PPA,,OFFSITE_PPA,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Saharanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SAHARANPUR-ppa_exists,IN-FPEL-SAHARANPUR,IN-FPEL-SAHARANPUR,ppa_exists,YES,,YES,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Saharanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SHAHJAHANPUR-installed_capacity_kwp,IN-FPEL-SHAHJAHANPUR,IN-FPEL-SHAHJAHANPUR,installed_capacity_kwp,15000,kWp,15000,kWp,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Shahjahanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SHAHJAHANPUR-developer,IN-FPEL-SHAHJAHANPUR,IN-FPEL-SHAHJAHANPUR,developer,Fourth Partner Energy,,Fourth Partner Energy,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Shahjahanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SHAHJAHANPUR-offtaker,IN-FPEL-SHAHJAHANPUR,IN-FPEL-SHAHJAHANPUR,offtaker,Named park clients,,Named park clients,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Shahjahanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SHAHJAHANPUR-country,IN-FPEL-SHAHJAHANPUR,IN-FPEL-SHAHJAHANPUR,country,India,,India,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Shahjahanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SHAHJAHANPUR-project_status,IN-FPEL-SHAHJAHANPUR,IN-FPEL-SHAHJAHANPUR,project_status,COMMISSIONED,,COMMISSIONED,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Shahjahanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SHAHJAHANPUR-business_model,IN-FPEL-SHAHJAHANPUR,IN-FPEL-SHAHJAHANPUR,business_model,OFFSITE_PPA,,OFFSITE_PPA,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Shahjahanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-SHAHJAHANPUR-ppa_exists,IN-FPEL-SHAHJAHANPUR,IN-FPEL-SHAHJAHANPUR,ppa_exists,YES,,YES,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Shahjahanpur,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-BABINA-installed_capacity_kwp,IN-FPEL-BABINA,IN-FPEL-BABINA,installed_capacity_kwp,105000,kWp,105000,kWp,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Babina,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-BABINA-developer,IN-FPEL-BABINA,IN-FPEL-BABINA,developer,Fourth Partner Energy,,Fourth Partner Energy,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Babina,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-BABINA-offtaker,IN-FPEL-BABINA,IN-FPEL-BABINA,offtaker,Named park clients,,Named park clients,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Babina,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-BABINA-country,IN-FPEL-BABINA,IN-FPEL-BABINA,country,India,,India,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Babina,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-BABINA-project_status,IN-FPEL-BABINA,IN-FPEL-BABINA,project_status,CONSTRUCTION,,CONSTRUCTION,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Babina,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-BABINA-business_model,IN-FPEL-BABINA,IN-FPEL-BABINA,business_model,OFFSITE_PPA,,OFFSITE_PPA,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Babina,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-FPEL-BABINA-ppa_exists,IN-FPEL-BABINA,IN-FPEL-BABINA,ppa_exists,YES,,YES,,,2026-09-01,FPEL,FPEL-UP,https://fourthpartner.co/fpel-to-commission-3rd-solar-park-in-babina/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Babina,Secondary park lead.,PUBLIC_PRIMARY,FALSE,FALSE,Secondary park lead.
OBS-IN-CLEANTECH-APOLLO-installed_capacity_kwp,IN-CLEANTECH-APOLLO,IN-CLEANTECH-APOLLO,installed_capacity_kwp,43000,kWp,43000,kWp,,2026-09-01,Cleantech,CLEANTECH-APOLLO,https://cleantechsolar.com/portfolio/automotive/apollo/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Multiple sites,Generation claim flagged.,PUBLIC_PRIMARY,FALSE,FALSE,Generation claim flagged.
OBS-IN-CLEANTECH-APOLLO-developer,IN-CLEANTECH-APOLLO,IN-CLEANTECH-APOLLO,developer,Cleantech Solar,,Cleantech Solar,,,2026-09-01,Cleantech,CLEANTECH-APOLLO,https://cleantechsolar.com/portfolio/automotive/apollo/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Multiple sites,Generation claim flagged.,PUBLIC_PRIMARY,FALSE,FALSE,Generation claim flagged.
OBS-IN-CLEANTECH-APOLLO-offtaker,IN-CLEANTECH-APOLLO,IN-CLEANTECH-APOLLO,offtaker,Apollo Tyres,,Apollo Tyres,,,2026-09-01,Cleantech,CLEANTECH-APOLLO,https://cleantechsolar.com/portfolio/automotive/apollo/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Multiple sites,Generation claim flagged.,PUBLIC_PRIMARY,FALSE,FALSE,Generation claim flagged.
OBS-IN-CLEANTECH-APOLLO-country,IN-CLEANTECH-APOLLO,IN-CLEANTECH-APOLLO,country,India,,India,,,2026-09-01,Cleantech,CLEANTECH-APOLLO,https://cleantechsolar.com/portfolio/automotive/apollo/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Multiple sites,Generation claim flagged.,PUBLIC_PRIMARY,FALSE,FALSE,Generation claim flagged.
OBS-IN-CLEANTECH-APOLLO-project_status,IN-CLEANTECH-APOLLO,IN-CLEANTECH-APOLLO,project_status,OPERATING,,OPERATING,,,2026-09-01,Cleantech,CLEANTECH-APOLLO,https://cleantechsolar.com/portfolio/automotive/apollo/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Multiple sites,Generation claim flagged.,PUBLIC_PRIMARY,FALSE,FALSE,Generation claim flagged.
OBS-IN-CLEANTECH-APOLLO-business_model,IN-CLEANTECH-APOLLO,IN-CLEANTECH-APOLLO,business_model,PORTFOLIO_DISTRIBUTED,,PORTFOLIO_DISTRIBUTED,,,2026-09-01,Cleantech,CLEANTECH-APOLLO,https://cleantechsolar.com/portfolio/automotive/apollo/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Multiple sites,Generation claim flagged.,PUBLIC_PRIMARY,FALSE,FALSE,Generation claim flagged.
